0.0	1.338
0.05	1.338
0.1	1.338
0.15	1.338
0.2	1.338
0.25	1.338
0.3	1.338
0.35	1.338
0.4	1.337
0.45	1.337
0.5	1.337
0.55	1.337
0.6	1.336
0.65	1.336
0.7	1.336
0.75	1.336
0.8	1.335
0.85	1.335
0.9	1.335
0.95	1.332
1.0	1.329
1.05	1.325
1.1	1.322
1.15	1.319
1.2	1.315
1.25	1.312
1.3	1.313
1.35	1.314
1.4	1.316
1.45	1.318
1.5	1.319
1.55	1.321
1.6	1.322
1.65	1.324
1.7	1.326
1.75	1.327
1.8	1.329
1.85	1.33
1.9	1.332
1.95	1.334
2.0	1.335
2.05	1.337
2.1	1.339
2.15	1.34
2.2	1.342
2.25	1.343
2.3	1.345
2.35	1.347
2.4	1.348
2.45	1.35
2.5	1.351
2.55	1.353
2.6	1.355
2.65	1.356
2.7	1.357
2.75	1.358
2.8	1.359
2.85	1.36
2.9	1.361
2.95	1.362
3.0	1.363
3.05	1.363
3.1	1.364
3.15	1.364
3.2	1.364
3.25	1.363
3.3	1.363
3.35	1.363
3.4	1.362
3.45	1.362
3.5	1.362
3.55	1.362
3.6	1.361
3.65	1.361
3.7	1.361
3.75	1.361
3.8	1.36
3.85	1.36
3.9	1.36
3.95	1.359
4.0	1.359
4.05	1.359
4.1	1.359
4.15	1.358
4.2	1.358
4.25	1.358
4.3	1.36
4.35	1.361
4.4	1.362
4.45	1.363
4.5	1.364
4.55	1.365
4.6	1.366
4.65	1.367
4.7	1.368
4.75	1.369
4.8	1.37
4.85	1.371
4.9	1.372
4.95	1.373
5.0	1.375
5.05	1.376
5.1	1.377
5.15	1.378
5.2	1.378
5.25	1.379
5.3	1.38
5.35	1.38
5.4	1.381
5.45	1.382
5.5	1.382
5.55	1.383
5.6	1.384
5.65	1.384
5.7	1.385
5.75	1.386
5.8	1.386
5.85	1.387
5.9	1.387
5.95	1.388
6.0	1.388
6.05	1.389
6.1	1.39
6.15	1.39
6.2	1.391
6.25	1.391
6.3	1.392
6.35	1.393
6.4	1.393
6.45	1.394
6.5	1.394
6.55	1.395
6.6	1.396
6.65	1.396
6.7	1.397
6.75	1.397
6.8	1.399
6.85	1.401
6.9	1.402
6.95	1.404
7.0	1.406
7.05	1.409
7.1	1.412
7.15	1.414
7.2	1.417
7.25	1.416
7.3	1.416
7.35	1.416
